contig	genus	size	category-pident_90	rep_type(s)	relaxase_type(s)	mpf_type	orit_type(s)	predicted_mobility	AMR_type
GCF_050429015.1-NZ_CP191311.1	Enterococcus	43959	typical plasmid	rep_cluster_2101	-	MPF_T	-	non-mobilizable	non-AMR
GCF_022212905.1-NZ_CP091894.1	Enterococcus	43915	typical plasmid	rep_cluster_971	MOBC	-	-	mobilizable	non-AMR
GCF_012933055.2-NZ_CP059796.1	Enterococcus	43862	typical plasmid	rep_cluster_185	-	-	-	non-mobilizable	AMR
GCF_014874615.1-NZ_CP062268.1	Enterococcus	43862	typical plasmid	rep_cluster_185	-	-	-	non-mobilizable	AMR
GCF_017898025.1-NZ_CP072710.1	Enterococcus	43862	typical plasmid	rep_cluster_185	-	-	-	non-mobilizable	AMR
GCF_016415465.1-NZ_CP066625.1	Enterococcus	43860	typical plasmid	rep_cluster_1093,rep_cluster_889	-	-	-	non-mobilizable	AMR
GCF_025958865.1-NZ_CP110070.1	Enterococcus	43800	typical plasmid	rep_cluster_992	MOBC	-	-	mobilizable	non-AMR
GCF_025958325.1-NZ_CP110048.1	Enterococcus	43779	typical plasmid	rep_cluster_992	MOBC	-	-	mobilizable	non-AMR
GCF_025958445.1-NZ_CP110051.1	Enterococcus	43766	typical plasmid	rep_cluster_992	MOBC	-	-	mobilizable	non-AMR
GCF_022212985.1-NZ_CP091903.1	Enterococcus	43739	typical plasmid	rep_cluster_180,rep_cluster_992	-	-	-	non-mobilizable	AMR
GCF_040436415.1-NZ_CP159110.1	Enterococcus	43679	typical plasmid	rep_cluster_992	MOBT,MOBV	-	-	mobilizable	AMR
GCF_040436435.1-NZ_CP159115.1	Enterococcus	43674	typical plasmid	rep_cluster_992	MOBT,MOBV	-	-	mobilizable	AMR
GCF_030295785.1-NZ_AP027296.1	Enterococcus	43624	typical plasmid	rep_cluster_185	MOBV	MPF_T	-	conjugative	AMR
GCF_046119245.1-NZ_CP171726.1	Enterococcus	43537	typical plasmid	rep_cluster_1018,rep_cluster_1763,rep_cluster_185	MOBV	-	-	mobilizable	AMR
GCF_045923915.1-NZ_CP161861.1	Enterococcus	43537	typical plasmid	rep_cluster_1018,rep_cluster_1763,rep_cluster_185	MOBV	-	-	mobilizable	AMR
GCF_046119225.1-NZ_CP171714.1	Enterococcus	43537	typical plasmid	rep_cluster_1018,rep_cluster_1763,rep_cluster_185	MOBV	-	-	mobilizable	AMR
GCF_018219325.1-NZ_CP064428.1	Enterococcus	43518	typical plasmid	rep_cluster_1093,rep_cluster_889	-	-	-	non-mobilizable	AMR
GCF_046119235.1-NZ_CP171720.1	Enterococcus	43484	typical plasmid	rep_cluster_1018,rep_cluster_1763,rep_cluster_185	MOBV	-	-	mobilizable	AMR
GCF_046119215.1-NZ_CP171707.1	Enterococcus	43484	typical plasmid	rep_cluster_1018,rep_cluster_1763,rep_cluster_185	MOBV	-	-	mobilizable	AMR
GCF_020616875.1-NZ_CP085292.1	Enterococcus	43405	typical plasmid	rep_cluster_980	-	-	-	non-mobilizable	AMR
GCF_016415285.1-NZ_CP066579.1	Enterococcus	43236	typical plasmid	rep_cluster_1093,rep_cluster_889	-	-	-	non-mobilizable	AMR
GCF_046529565.1-NZ_CP127396.1	Enterococcus	43225	typical plasmid	rep_cluster_2101	MOBP	MPF_T	-	conjugative	non-AMR
GCF_025800645.1-NZ_JAOXXZ010000002.1	Enterococcus	43004	typical plasmid	rep_cluster_185	MOBV	-	-	mobilizable	AMR
GCF_900635415.1-NZ_LR134110.1	Enterococcus	42954	typical plasmid	rep_cluster_185,rep_cluster_935	-	-	-	non-mobilizable	AMR
GCF_020091325.1-NZ_CP083475.1	Enterococcus	42864	typical plasmid	rep_cluster_185	MOBP	-	-	mobilizable	AMR
GCF_022699545.1-NZ_CP093955.1	Enterococcus	42856	typical plasmid	rep_cluster_185	MOBP	-	-	mobilizable	AMR
GCF_900639715.1-NZ_LR135491.1	Enterococcus	42699	typical plasmid	Inc18,rep_cluster_185	-	-	-	non-mobilizable	AMR
GCF_046195325.1-NZ_CP176096.1	Enterococcus	42681	typical plasmid	-	-	-	-	non-mobilizable	non-AMR
GCF_900639575.1-NZ_LR135353.1	Enterococcus	42610	typical plasmid	Inc18,rep_cluster_1118,rep_cluster_185	-	-	-	non-mobilizable	AMR
GCF_020221735.2-NZ_CP084180.1	Enterococcus	42382	typical plasmid	rep_cluster_1742,rep_cluster_185,rep_cluster_2146	MOBP,MOBV,MOBV	-	-	mobilizable	AMR
GCF_050472755.1-NZ_CP175059.1	Enterococcus	42347	typical plasmid	rep_cluster_980	MOBV	-	-	mobilizable	AMR
GCF_014844195.1-NZ_CP050486.1	Enterococcus	42043	typical plasmid	-	-	-	-	non-mobilizable	non-AMR
GCF_026073625.1-NZ_AP026658.1	Enterococcus	42042	typical plasmid	rep_cluster_889	-	MPF_T	-	non-mobilizable	non-AMR
GCF_030020475.1-NZ_CP124896.1	Enterococcus	42039	typical plasmid	rep_cluster_992	MOBC	-	-	mobilizable	non-AMR
GCF_022699565.1-NZ_CP093949.1	Enterococcus	42035	typical plasmid	rep_cluster_185	MOBP	-	-	mobilizable	AMR
GCF_023204955.1-NZ_CP096213.1	Enterococcus	42009	typical plasmid	rep_cluster_1093,rep_cluster_1763,rep_cluster_889	-	-	-	non-mobilizable	AMR
GCF_050574125.1-NZ_CP192233.1	Enterococcus	41976	typical plasmid	rep_cluster_889	-	-	-	non-mobilizable	AMR
GCF_022648125.1-NZ_CP076486.1	Enterococcus	41819	typical plasmid	rep_cluster_889	-	-	-	non-mobilizable	AMR
GCF_022647945.1-NZ_CP076481.1	Enterococcus	41819	typical plasmid	rep_cluster_889	-	-	-	non-mobilizable	AMR
GCF_038441115.1-NZ_CP131837.1	Enterococcus	41779	typical plasmid	rep_cluster_1093,rep_cluster_889	-	-	-	non-mobilizable	AMR
GCF_002973755.2-NZ_CP044320.1	Enterococcus	41619	typical plasmid	rep_cluster_1763,rep_cluster_889	-	-	-	non-mobilizable	AMR
GCF_012933295.2-NZ_CP059825.1	Enterococcus	41614	typical plasmid	rep_cluster_1763,rep_cluster_889	-	-	-	non-mobilizable	AMR
GCF_000742975.1-NZ_CP008814.1	Enterococcus	41610	typical plasmid	rep_cluster_992	MOBC	-	-	mobilizable	non-AMR
GCF_016406485.1-NZ_CP066385.1	Enterococcus	41600	typical plasmid	rep_cluster_1763,rep_cluster_889	-	-	-	non-mobilizable	AMR
GCF_004332035.1-NZ_CP028725.1	Enterococcus	41597	typical plasmid	-	MOBP	-	-	mobilizable	AMR
GCF_007923785.2-NZ_CP038173.1	Enterococcus	41394	typical plasmid	rep_cluster_185	MOBV	MPF_T	-	conjugative	AMR
GCF_050909085.1-NZ_CP184244.1	Enterococcus	41394	typical plasmid	rep_cluster_1093,rep_cluster_889	-	-	-	non-mobilizable	AMR
GCF_047549495.1-NZ_CP180196.1	Enterococcus	41280	typical plasmid	Inc11,rep_cluster_1118,rep_cluster_183	MOBQ,MOBV	-	-	mobilizable	AMR
GCF_012933265.2-NZ_CP059774.1	Enterococcus	41278	typical plasmid	rep_cluster_1763,rep_cluster_889	-	-	-	non-mobilizable	AMR
GCF_017815675.1-NZ_CP072569.1	Enterococcus	41278	typical plasmid	rep_cluster_1763,rep_cluster_889	-	-	-	non-mobilizable	AMR
GCF_028335625.1-NZ_CP116551.1	Enterococcus	41241	typical plasmid	-	MOBQ	MPF_T	-	conjugative	AMR
GCF_012933245.2-NZ_CP059741.1	Enterococcus	41241	intermediate replicon	-	-	-	-	non-mobilizable	non-AMR
GCF_026073735.1-NZ_AP026663.1	Enterococcus	41212	typical plasmid	rep_cluster_889	-	MPF_T	-	non-mobilizable	non-AMR
GCF_021610105.1-NZ_CP091199.1	Enterococcus	41202	typical plasmid	rep_cluster_992	-	-	-	non-mobilizable	AMR
GCF_026073915.1-NZ_AP026669.1	Enterococcus	41193	typical plasmid	rep_cluster_889	-	MPF_T	-	non-mobilizable	non-AMR
GCF_023299325.1-NZ_CP097016.1	Enterococcus	41159	typical plasmid	rep_cluster_185	MOBV	MPF_T	-	conjugative	AMR
GCF_019175425.1-NZ_CP072880.1	Enterococcus	41084	typical plasmid	rep_cluster_185	MOBV	MPF_T	-	conjugative	AMR
GCF_007923665.2-NZ_CP038169.1	Enterococcus	41082	typical plasmid	rep_cluster_185	MOBV	MPF_T	-	conjugative	AMR
GCF_900639345.1-NZ_LR135200.1	Enterococcus	41060	typical plasmid	rep_cluster_2351,rep_cluster_889	-	-	MOBV	mobilizable	AMR
GCF_025913595.1-NZ_CP109799.1	Enterococcus	41051	typical plasmid	rep_cluster_185	MOBV	-	-	mobilizable	AMR
GCF_050598045.1-NZ_CP192316.1	Enterococcus	41016	typical plasmid	rep_cluster_1093,rep_cluster_889	-	-	-	non-mobilizable	AMR
GCF_043950215.1-NZ_CP171481.1	Enterococcus	41016	typical plasmid	-	-	-	-	non-mobilizable	non-AMR
GCF_016415325.1-NZ_CP066594.1	Enterococcus	41004	typical plasmid	rep_cluster_1093,rep_cluster_889	-	-	-	non-mobilizable	AMR
GCF_017603725.1-NZ_CP071960.1	Enterococcus	40984	typical plasmid	rep_cluster_1763,rep_cluster_889	-	-	-	non-mobilizable	AMR
GCF_008728475.1-NZ_CP044276.1	Enterococcus	40955	typical plasmid	Inc18,rep_cluster_185	-	-	-	non-mobilizable	AMR
GCF_002848665.1-NZ_CP023796.1	Enterococcus	40911	typical plasmid	rep_cluster_889	-	-	-	non-mobilizable	AMR
GCF_002848685.1-NZ_CP023791.1	Enterococcus	40911	typical plasmid	rep_cluster_889	-	-	-	non-mobilizable	AMR
GCF_002848645.1-NZ_CP023786.1	Enterococcus	40911	typical plasmid	rep_cluster_889	-	-	-	non-mobilizable	AMR
GCF_002848725.1-NZ_CP023801.1	Enterococcus	40911	typical plasmid	rep_cluster_889	-	-	-	non-mobilizable	AMR
GCF_038441125.1-NZ_CP131843.1	Enterococcus	40751	typical plasmid	rep_cluster_185	MOBP	-	-	mobilizable	AMR
GCF_025800625.1-NZ_JAOXXY010000003.1	Enterococcus	40675	typical plasmid	rep_cluster_185	MOBV	-	-	mobilizable	AMR
GCF_028335705.1-NZ_CP116576.1	Enterococcus	40660	typical plasmid	rep_cluster_185	-	-	-	non-mobilizable	AMR
GCF_021228615.1-NZ_CP089322.1	Enterococcus	40605	typical plasmid	rep_cluster_889	-	-	-	non-mobilizable	AMR
GCF_050563495.1-NZ_CP191792.1	Enterococcus	40399	typical plasmid	rep_cluster_889	-	-	-	non-mobilizable	AMR
GCF_050558105.1-NZ_CP187888.1	Enterococcus	40386	intermediate replicon	-	-	-	-	non-mobilizable	non-AMR
GCF_023299705.1-NZ_CP097043.1	Enterococcus	40376	typical plasmid	rep_cluster_1118,rep_cluster_992	MOBV	-	-	mobilizable	AMR
GCF_004332015.1-NZ_CP028723.1	Enterococcus	40269	typical plasmid	-	MOBP	-	-	mobilizable	AMR
GCF_019175445.1-NZ_CP072883.1	Enterococcus	40266	intermediate replicon	-	-	-	-	non-mobilizable	non-AMR
GCF_024927865.1-NZ_CP103862.1	Enterococcus	40153	typical plasmid	rep_cluster_1027	-	-	-	non-mobilizable	AMR
GCF_900639535.1-NZ_LR135346.1	Enterococcus	40152	typical plasmid	rep_cluster_1763,rep_cluster_185	-	-	-	non-mobilizable	AMR
GCF_015476295.1-NZ_CP064346.1	Enterococcus	40064	typical plasmid	rep_cluster_1763,rep_cluster_889	-	-	-	non-mobilizable	AMR
GCF_002334625.1-NZ_CP023426.1	Enterococcus	40017	typical plasmid	rep_cluster_1018,rep_cluster_1763,rep_cluster_185,rep_cluster_1968	MOBV	-	-	mobilizable	AMR
GCF_016415025.1-NZ_CP066571.1	Enterococcus	39713	typical plasmid	rep_cluster_2146,rep_cluster_889	MOBV	-	-	mobilizable	AMR
GCF_015325925.1-NZ_CP064052.1	Enterococcus	39679	typical plasmid	rep_cluster_1018,rep_cluster_1763,rep_cluster_185	MOBP	-	-	mobilizable	AMR
GCF_003957785.1-NZ_CP033209.1	Enterococcus	39621	typical plasmid	rep_cluster_1742,rep_cluster_1742,rep_cluster_185	MOBP	-	-	mobilizable	AMR
GCF_033249725.1-NZ_CP137474.1	Enterococcus	39555	typical plasmid	rep_cluster_183	-	-	-	non-mobilizable	AMR
GCF_023375385.1-NZ_CP091215.1	Enterococcus	39549	intermediate replicon	-	-	-	-	non-mobilizable	non-AMR
GCF_032680965.1-NZ_CP136349.1	Enterococcus	39508	typical plasmid	rep_cluster_1027	-	-	-	non-mobilizable	AMR
GCF_020221735.2-NZ_CP084181.1	Enterococcus	39491	typical plasmid	rep_cluster_1018,rep_cluster_183,rep_cluster_185,rep_cluster_2146	-	-	-	non-mobilizable	AMR
GCF_028335585.1-NZ_CP116545.1	Enterococcus	39454	typical plasmid	rep_cluster_185	MOBV	MPF_T	-	conjugative	AMR
GCF_012932975.2-NZ_CP059786.1	Enterococcus	39414	typical plasmid	rep_cluster_185	-	-	-	non-mobilizable	AMR
GCF_012932985.2-NZ_CP059808.1	Enterococcus	39407	typical plasmid	rep_cluster_185	-	-	-	non-mobilizable	AMR
GCF_900639395.1-NZ_LR135281.1	Enterococcus	39397	typical plasmid	rep_cluster_1763,rep_cluster_889	-	-	-	non-mobilizable	AMR
GCF_050426475.1-NZ_CP191287.1	Enterococcus	39384	typical plasmid	rep_cluster_992	MOBC	-	-	mobilizable	non-AMR
GCF_900639665.1-NZ_LR135447.1	Enterococcus	39323	intermediate replicon	-	-	-	-	non-mobilizable	non-AMR
GCF_900638785.1-NZ_LR135183.1	Enterococcus	39303	typical plasmid	rep_cluster_185	MOBT,MOBV	-	-	mobilizable	AMR
GCF_023299625.1-NZ_CP097040.1	Enterococcus	39237	typical plasmid	Inc18,rep_cluster_185	-	MPF_T	-	non-mobilizable	AMR
GCF_900639515.1-NZ_LR135327.1	Enterococcus	38929	typical plasmid	rep_cluster_1018,rep_cluster_185	MOBV	-	-	mobilizable	AMR
GCF_900639525.1-NZ_LR135320.1	Enterococcus	38929	typical plasmid	rep_cluster_1018,rep_cluster_185	MOBV	-	-	mobilizable	AMR
GCF_900639485.1-NZ_LR135310.1	Enterococcus	38828	typical plasmid	rep_cluster_1763,rep_cluster_889	-	-	-	non-mobilizable	AMR
GCF_900044005.1-NZ_LN999990.1	Enterococcus	38742	intermediate replicon	-	-	-	-	non-mobilizable	non-AMR
GCF_018517105.1-NZ_CP065779.1	Enterococcus	38662	typical plasmid	rep_cluster_185	MOBV	-	-	mobilizable	AMR
GCF_900639385.1-NZ_LR135223.1	Enterococcus	38599	typical plasmid	rep_cluster_1763,rep_cluster_185	-	-	-	non-mobilizable	AMR
GCF_001721065.1-NZ_CP012464.1	Enterococcus	38586	typical plasmid	rep_cluster_889	-	-	-	non-mobilizable	AMR
GCF_900639365.1-NZ_LR135206.1	Enterococcus	38582	typical plasmid	rep_cluster_1763,rep_cluster_185	-	-	-	non-mobilizable	AMR
GCF_000504125.1-NC_022880.1	Enterococcus	38528	typical plasmid	-	MOBT	-	-	mobilizable	non-AMR
GCF_001587115.1-NZ_CP011830.1	Enterococcus	38512	typical plasmid	rep_cluster_1018,rep_cluster_1093,rep_cluster_185,rep_cluster_2351	MOBV	-	MOBV	mobilizable	AMR
GCF_028335565.1-NZ_CP116542.1	Enterococcus	38387	typical plasmid	rep_cluster_185	MOBV	MPF_T	-	conjugative	AMR
GCF_028335605.1-NZ_CP116548.1	Enterococcus	38387	typical plasmid	rep_cluster_185	MOBV	MPF_T	-	conjugative	AMR
GCF_028335625.1-NZ_CP116552.1	Enterococcus	38387	typical plasmid	rep_cluster_185	MOBV	MPF_T	-	conjugative	AMR
GCF_018517065.1-NZ_CP065772.1	Enterococcus	38383	typical plasmid	rep_cluster_185	MOBV	MPF_T	-	conjugative	AMR
GCF_028335365.1-NZ_CP116584.1	Enterococcus	38374	typical plasmid	rep_cluster_183	MOBQ	-	-	mobilizable	AMR
GCF_016406405.1-NZ_CP066438.1	Enterococcus	38373	typical plasmid	rep_cluster_889	-	-	-	non-mobilizable	AMR
GCF_025958125.1-NZ_CP110042.1	Enterococcus	38307	typical plasmid	rep_cluster_799	-	-	-	non-mobilizable	non-AMR
GCF_025958825.1-NZ_CP110064.1	Enterococcus	38297	typical plasmid	rep_cluster_799	-	-	-	non-mobilizable	non-AMR
GCF_900639645.1-NZ_LR135421.1	Enterococcus	38228	intermediate replicon	-	-	-	-	non-mobilizable	non-AMR
GCF_047549495.1-NZ_CP180197.1	Enterococcus	38208	typical plasmid	rep_cluster_183	MOBQ	-	-	mobilizable	AMR
GCF_028335345.1-NZ_CP116573.1	Enterococcus	38206	typical plasmid	Inc18	MOBQ	MPF_T	-	conjugative	AMR
GCF_016415365.1-NZ_CP066617.1	Enterococcus	37877	typical plasmid	rep_cluster_1763,rep_cluster_889	-	-	-	non-mobilizable	AMR
GCF_016415385.1-NZ_CP066610.1	Enterococcus	37877	typical plasmid	rep_cluster_1763,rep_cluster_889	-	-	-	non-mobilizable	AMR
GCF_023375485.1-NZ_CP091232.1	Enterococcus	37865	typical plasmid	-	MOBP	-	-	mobilizable	AMR
GCF_001635875.1-NZ_CP011284.1	Enterococcus	37865	typical plasmid	rep_cluster_889	-	-	-	non-mobilizable	AMR
GCF_038441135.1-NZ_CP131850.1	Enterococcus	37767	typical plasmid	rep_cluster_185,rep_cluster_935	MOBP	-	-	mobilizable	AMR
GCF_038441105.1-NZ_CP131827.1	Enterococcus	37758	typical plasmid	rep_cluster_889	-	-	-	non-mobilizable	AMR
GCF_019175485.1-NZ_CP072890.1	Enterococcus	37686	typical plasmid	rep_cluster_183	MOBQ	-	-	mobilizable	AMR
GCF_012933195.2-NZ_CP061820.1	Enterococcus	37510	typical plasmid	rep_cluster_185	-	-	-	non-mobilizable	AMR
GCF_017897965.1-NZ_CP072734.1	Enterococcus	37510	typical plasmid	rep_cluster_185	-	-	-	non-mobilizable	AMR
GCF_017898005.1-NZ_CP072723.1	Enterococcus	37510	typical plasmid	rep_cluster_185	-	-	-	non-mobilizable	AMR
GCF_047549495.1-NZ_CP180198.1	Enterococcus	37500	typical plasmid	Inc18	-	-	-	non-mobilizable	AMR
GCF_038441015.1-NZ_CP131820.1	Enterococcus	37439	typical plasmid	rep_cluster_889	-	-	-	non-mobilizable	AMR
GCF_033246985.1-NZ_CP137464.1	Enterococcus	37427	typical plasmid	rep_cluster_185	MOBV	-	-	mobilizable	AMR
GCF_900639415.1-NZ_LR135248.1	Enterococcus	37323	typical plasmid	-	-	-	-	non-mobilizable	non-AMR
GCF_900635415.1-NZ_LR134111.1	Enterococcus	37322	typical plasmid	-	-	-	-	non-mobilizable	non-AMR
GCF_005886545.1-NZ_CP035644.1	Enterococcus	37314	typical plasmid	rep_cluster_1093,rep_cluster_889	-	-	-	non-mobilizable	AMR
GCF_005886655.1-NZ_CP035650.1	Enterococcus	37293	typical plasmid	rep_cluster_1093,rep_cluster_889	-	-	-	non-mobilizable	AMR
GCF_045277925.1-NZ_CP127334.1	Enterococcus	37267	typical plasmid	rep_cluster_1018,rep_cluster_185	MOBV	-	-	mobilizable	AMR
GCF_050516645.1-NZ_CP175403.1	Enterococcus	37253	typical plasmid	rep_cluster_992	MOBC	-	-	mobilizable	non-AMR
GCF_907163255.1-NZ_OU015348.1	Enterococcus	37193	typical plasmid	rep_cluster_1018,rep_cluster_185	-	-	-	non-mobilizable	AMR
GCF_907163315.1-NZ_OU015353.1	Enterococcus	37193	typical plasmid	rep_cluster_1018,rep_cluster_185	-	-	-	non-mobilizable	AMR
GCF_005166365.1-NZ_CP034950.1	Enterococcus	37182	typical plasmid	-	-	-	MOBP	mobilizable	non-AMR
GCF_003020725.1-NZ_CP027516.1	Enterococcus	37152	typical plasmid	rep_cluster_1763,rep_cluster_889	-	-	-	non-mobilizable	AMR
GCF_012933285.2-NZ_CP059766.1	Enterococcus	37121	typical plasmid	rep_cluster_185	-	-	-	non-mobilizable	AMR
GCF_019175525.1-NZ_CP072895.1	Enterococcus	37120	intermediate replicon	-	-	-	-	non-mobilizable	non-AMR
GCF_007923945.2-NZ_CP038162.1	Enterococcus	36911	typical plasmid	rep_cluster_185,rep_cluster_589	MOBV	-	-	mobilizable	AMR
GCF_009697285.1-NZ_CP046078.1	Enterococcus	36877	typical plasmid	rep_cluster_1763,rep_cluster_889	-	-	-	non-mobilizable	AMR
GCF_007923865.2-NZ_CP038167.1	Enterococcus	36802	typical plasmid	rep_cluster_1118,rep_cluster_185,rep_cluster_589	MOBV,MOBV	-	-	mobilizable	AMR
GCF_023375345.1-NZ_CP091208.1	Enterococcus	36787	typical plasmid	rep_cluster_185	MOBV	MPF_T	-	conjugative	AMR
GCF_019175525.1-NZ_CP072896.1	Enterococcus	36447	typical plasmid	Inc18	MOBQ,MOBV	MPF_T	-	conjugative	AMR
GCF_003020705.1-NZ_CP027509.1	Enterococcus	36341	typical plasmid	rep_cluster_1197,rep_cluster_185,rep_cluster_943	MOBP,MOBV	-	-	mobilizable	AMR
GCF_003966405.1-NZ_AP018547.1	Enterococcus	36331	typical plasmid	-	MOBP	-	-	mobilizable	AMR
GCF_028335705.1-NZ_CP116577.1	Enterococcus	36331	typical plasmid	-	MOBP	-	-	mobilizable	AMR
GCF_965641725.1-NZ_OZ282464.1	Enterococcus	36331	typical plasmid	-	MOBP	-	-	mobilizable	AMR
GCF_022749455.1-NZ_CP094236.1	Enterococcus	36298	typical plasmid	rep_cluster_1763,rep_cluster_185	-	-	-	non-mobilizable	AMR
GCF_008000875.1-NZ_CP042838.1	Enterococcus	36294	intermediate replicon	-	-	-	-	non-mobilizable	non-AMR
GCF_016406385.1-NZ_CP066424.1	Enterococcus	36284	typical plasmid	rep_cluster_889	-	-	-	non-mobilizable	AMR
GCF_000174395.2-NC_017961.1	Enterococcus	36262	typical plasmid	rep_cluster_1018,rep_cluster_185	MOBT,MOBV	-	-	mobilizable	AMR
GCF_046195325.1-NZ_CP176095.1	Enterococcus	36177	typical plasmid	-	MOBT	-	-	mobilizable	non-AMR
GCF_012933055.2-NZ_CP059797.1	Enterococcus	36116	intermediate replicon	-	-	-	-	non-mobilizable	non-AMR
GCF_014874615.1-NZ_CP062269.1	Enterococcus	36116	intermediate replicon	-	-	-	-	non-mobilizable	non-AMR
GCF_017898025.1-NZ_CP072711.1	Enterococcus	36116	intermediate replicon	-	-	-	-	non-mobilizable	non-AMR
GCF_036268395.1-NZ_CP142826.1	Enterococcus	36103	intermediate replicon	-	-	-	-	non-mobilizable	non-AMR
GCF_003020765.1-NZ_CP027504.1	Enterococcus	36024	typical plasmid	rep_cluster_185	-	-	-	non-mobilizable	AMR
GCF_002777275.1-NZ_CP017790.1	Enterococcus	36019	typical plasmid	rep_cluster_889	-	-	-	non-mobilizable	AMR
GCF_002761275.1-NZ_CP017800.1	Enterococcus	36019	typical plasmid	rep_cluster_889	-	-	-	non-mobilizable	AMR
GCF_002761255.1-NZ_CP017795.1	Enterococcus	36019	typical plasmid	rep_cluster_889	-	-	-	non-mobilizable	AMR
GCF_038441115.1-NZ_CP131838.1	Enterococcus	36005	typical plasmid	rep_cluster_1197,rep_cluster_185	MOBP	-	-	mobilizable	AMR
GCF_019195415.1-NZ_CP078016.1	Enterococcus	35987	typical plasmid	rep_cluster_1027	-	-	-	non-mobilizable	AMR
GCF_017815655.1-NZ_CP072581.1	Enterococcus	35966	typical plasmid	rep_cluster_1763,rep_cluster_889	-	-	-	non-mobilizable	AMR
GCF_029814255.1-NZ_CP122306.1	Enterococcus	35774	intermediate replicon	-	-	-	-	non-mobilizable	non-AMR
GCF_900639495.1-NZ_LR135335.1	Enterococcus	35768	typical plasmid	rep_cluster_1763,rep_cluster_889	-	-	-	non-mobilizable	AMR
GCF_029167665.1-NZ_CP119152.1	Enterococcus	35758	typical plasmid	rep_cluster_185	-	-	-	non-mobilizable	AMR
GCF_020616875.1-NZ_CP085293.1	Enterococcus	35757	typical plasmid	Inc18	MOBQ	MPF_T	-	conjugative	AMR
GCF_021610105.1-NZ_CP091200.1	Enterococcus	35753	typical plasmid	rep_cluster_980	-	-	-	non-mobilizable	AMR
GCF_009707345.1-NZ_CP046126.1	Enterococcus	35695	typical plasmid	rep_cluster_183	-	-	-	non-mobilizable	non-AMR
GCF_018516925.1-NZ_CP065757.1	Enterococcus	35644	typical plasmid	Inc11,rep_cluster_1118,rep_cluster_185,rep_cluster_589,rep_cluster_589	MOBV,MOBV	-	-	mobilizable	AMR
GCF_051244865.1-NZ_CP195300.1	Enterococcus	35582	typical plasmid	rep_cluster_1018,rep_cluster_185	MOBT,MOBV	-	-	mobilizable	AMR
GCF_002880635.1-NZ_CP025755.1	Enterococcus	35515	typical plasmid	rep_cluster_889	-	-	-	non-mobilizable	AMR
GCF_016415445.1-NZ_CP066632.1	Enterococcus	35487	typical plasmid	rep_cluster_889	-	-	-	non-mobilizable	AMR
GCF_012933345.2-NZ_CP059759.1	Enterococcus	35478	typical plasmid	rep_cluster_185	-	-	-	non-mobilizable	AMR
GCF_008000875.1-NZ_CP042836.1	Enterococcus	35319	typical plasmid	rep_cluster_185	MOBP	-	-	mobilizable	non-AMR
GCF_007917315.3-NZ_CP041279.2	Enterococcus	35216	typical plasmid	rep_cluster_185	-	-	-	non-mobilizable	AMR
GCF_007917035.2-NZ_CP041269.2	Enterococcus	35172	typical plasmid	rep_cluster_185	-	-	-	non-mobilizable	AMR
GCF_023375175.1-NZ_CP088188.1	Enterococcus	35172	typical plasmid	rep_cluster_185	MOBV	MPF_T	-	conjugative	AMR
GCF_014218175.1-NZ_CP042293.1	Enterococcus	35046	typical plasmid	rep_cluster_889	MOBP	-	-	mobilizable	non-AMR
GCF_038441105.1-NZ_CP131828.1	Enterococcus	34978	typical plasmid	rep_cluster_185	-	-	-	non-mobilizable	AMR
GCF_033247905.1-NZ_CP137466.1	Enterococcus	34798	typical plasmid	rep_cluster_1742	MOBP	-	-	mobilizable	AMR
GCF_022647825.1-NZ_CP076475.1	Enterococcus	34693	typical plasmid	rep_cluster_889	-	-	-	non-mobilizable	AMR
GCF_023375325.1-NZ_CP091205.1	Enterococcus	34683	typical plasmid	rep_cluster_183	-	-	-	non-mobilizable	AMR
GCF_023299425.1-NZ_CP097013.1	Enterococcus	34579	intermediate replicon	-	-	-	-	non-mobilizable	non-AMR
GCF_050558525.1-NZ_CP187892.1	Enterococcus	34513	intermediate replicon	-	-	-	-	non-mobilizable	non-AMR
GCF_038437885.1-NZ_CP131803.1	Enterococcus	34319	typical plasmid	rep_cluster_185	MOBP	-	-	mobilizable	AMR
GCF_025800545.1-NZ_JAOXXX010000003.1	Enterococcus	34286	typical plasmid	rep_cluster_185	MOBV	-	-	mobilizable	AMR
GCF_016406585.1-NZ_CP066483.1	Enterococcus	34144	typical plasmid	rep_cluster_889	-	-	-	non-mobilizable	AMR
GCF_038436665.1-NZ_CP131797.1	Enterococcus	34105	typical plasmid	rep_cluster_889	-	-	-	non-mobilizable	AMR
GCF_030910025.2-NZ_CP175677.1	Enterococcus	33961	typical plasmid	rep_cluster_185	-	-	MOBP	mobilizable	non-AMR
GCF_022648285.1-NZ_CP076492.1	Enterococcus	33659	typical plasmid	rep_cluster_185,rep_cluster_282	MOBV	-	-	mobilizable	AMR
GCF_022648425.1-NZ_CP076497.1	Enterococcus	33656	typical plasmid	rep_cluster_185,rep_cluster_282	MOBV	-	-	mobilizable	AMR
GCF_022648595.1-NZ_CP076502.1	Enterococcus	33652	typical plasmid	rep_cluster_185,rep_cluster_282	MOBV	-	-	mobilizable	AMR
GCF_023375265.1-NZ_CP088202.1	Enterococcus	33618	typical plasmid	Inc18	MOBQ	MPF_T	-	conjugative	AMR
