contig	genus	size	category-pident_90	chromid	ref_data
GCF_006757745.1-NZ_AP019742.1	Acinetobacter	77605	typical plasmid	No	
GCF_006757745.1-NZ_AP019743.1	Acinetobacter	29910	typical plasmid	No	
GCF_006757745.1-NZ_AP019744.1	Acinetobacter	22527	typical plasmid	No	
GCF_006757745.1-NZ_AP019745.1	Acinetobacter	9388	typical plasmid	No	
GCF_006757745.1-NZ_AP019746.1	Acinetobacter	5898	typical plasmid	No	
GCF_006757745.1-NZ_AP019747.1	Acinetobacter	5208	typical plasmid	No	
GCF_006757745.1-NZ_AP019748.1	Acinetobacter	4376	typical plasmid	No	
GCF_007833615.1-NZ_CP030754.1	Acinetobacter	2973544	typical chromosome	No	
GCF_007833615.1-NZ_CP030755.1	Acinetobacter	223569	typical plasmid	No	
GCF_007833615.1-NZ_CP030756.1	Acinetobacter	25870	typical plasmid	No	
GCF_007833615.1-NZ_CP030757.1	Acinetobacter	29258	typical plasmid	No	
GCF_007833615.1-NZ_CP030758.1	Acinetobacter	6462	typical plasmid	No	
GCF_007954485.1-NZ_CP042364.1	Acinetobacter	3895111	typical chromosome	No	
GCF_007954485.1-NZ_CP042365.1	Acinetobacter	256887	typical plasmid	No	
GCF_007954485.1-NZ_CP042366.1	Acinetobacter	76008	typical plasmid	No	
GCF_007954485.1-NZ_CP042367.1	Acinetobacter	25906	typical plasmid	No	
GCF_007954485.1-NZ_CP042368.1	Acinetobacter	6575	typical plasmid	No	
GCF_007954485.1-NZ_CP042369.1	Acinetobacter	4478	typical plasmid	No	
GCF_007954485.1-NZ_CP042370.1	Acinetobacter	813	intermediate replicon	No	
GCF_008086325.1-NZ_CP042994.1	Acinetobacter	3869975	typical chromosome	No	
GCF_008086325.1-NZ_CP042995.1	Acinetobacter	72657	typical plasmid	No	
GCF_008086325.1-NZ_CP042996.1	Acinetobacter	5833	typical plasmid	No	
GCF_008121475.1-NZ_CP043052.1	Acinetobacter	3936814	typical chromosome	No	
GCF_008121475.1-NZ_CP043054.1	Acinetobacter	92276	typical plasmid	No	
GCF_008121475.1-NZ_CP043055.1	Acinetobacter	9203	typical plasmid	No	
GCF_008121475.1-NZ_CP043053.1	Acinetobacter	268263	typical plasmid	No	
GCF_008180305.1-NZ_CP043307.1	Acinetobacter	3433749	typical chromosome	No	
GCF_008180305.1-NZ_CP043308.1	Acinetobacter	11161	typical plasmid	No	
GCF_008180305.1-NZ_CP043309.1	Acinetobacter	351885	typical plasmid	No	
GCF_008180305.1-NZ_CP043310.1	Acinetobacter	38391	typical plasmid	No	
GCF_008694085.1-NZ_CP040911.1	Acinetobacter	3844669	typical chromosome	No	
GCF_008694085.1-NZ_CP040912.1	Acinetobacter	88002	typical plasmid	No	
GCF_008694085.1-NZ_CP040913.1	Acinetobacter	76962	typical plasmid	No	
GCF_009296145.1-NZ_CP044018.1	Acinetobacter	3094416	typical chromosome	No	
GCF_009296145.1-NZ_CP044019.1	Acinetobacter	116992	typical plasmid	No	
GCF_009296145.1-NZ_CP044020.1	Acinetobacter	43442	typical plasmid	No	
GCF_009588945.1-NZ_CP045560.1	Acinetobacter	3980182	typical chromosome	No	
GCF_009588945.1-NZ_CP045561.1	Acinetobacter	173972	typical plasmid	No	
GCF_009730095.1-NZ_CP046296.1	Acinetobacter	3247623	typical chromosome	No	
GCF_009730095.1-NZ_CP046295.1	Acinetobacter	221520	typical plasmid	No	
GCF_009730095.1-NZ_CP046297.1	Acinetobacter	3065	typical plasmid	No	
GCF_009730095.1-NZ_CP046298.1	Acinetobacter	6573	typical plasmid	No	
GCF_009730095.1-NZ_CP046299.1	Acinetobacter	6691	typical plasmid	No	
GCF_009734145.1-NZ_CP046392.1	Acinetobacter	3256420	typical chromosome	No	
GCF_009884975.1-NZ_CP041970.1	Acinetobacter	4024840	typical chromosome	No	
GCF_009892245.1-NZ_CP031972.1	Acinetobacter	3597062	typical chromosome	No	
GCF_009892245.1-NZ_CP031975.1	Acinetobacter	6725	typical plasmid	No	
GCF_009892245.1-NZ_CP031974.1	Acinetobacter	8922	typical plasmid	No	
GCF_009892245.1-NZ_CP031973.1	Acinetobacter	82274	typical plasmid	No	
GCF_009892265.1-NZ_CP031976.1	Acinetobacter	3579705	typical chromosome	No	
GCF_009892265.1-NZ_CP031978.1	Acinetobacter	6681	typical plasmid	No	
GCF_009892265.1-NZ_CP031977.1	Acinetobacter	83559	typical plasmid	No	
GCF_009892285.1-NZ_CP031979.1	Acinetobacter	3547241	typical chromosome	No	
GCF_009892285.1-NZ_CP031983.1	Acinetobacter	4281	typical plasmid	No	
GCF_009892285.1-NZ_CP031982.1	Acinetobacter	4481	typical plasmid	No	
GCF_009892285.1-NZ_CP031981.1	Acinetobacter	10554	typical plasmid	No	
GCF_009892285.1-NZ_CP031980.1	Acinetobacter	107843	typical plasmid	No	
GCF_009892305.1-NZ_CP031988.1	Acinetobacter	3666573	typical chromosome	No	
GCF_009892305.1-NZ_CP031990.1	Acinetobacter	5723	typical plasmid	No	
GCF_009892305.1-NZ_CP031989.1	Acinetobacter	12769	typical plasmid	No	
GCF_009892325.1-NZ_CP031984.1	Acinetobacter	3338454	typical chromosome	No	
GCF_009892325.1-NZ_CP031987.1	Acinetobacter	7222	typical plasmid	No	
GCF_009892325.1-NZ_CP031986.1	Acinetobacter	15913	typical plasmid	No	
GCF_009892325.1-NZ_CP031985.1	Acinetobacter	35227	typical plasmid	No	
GCF_009892345.1-NZ_CP031991.1	Acinetobacter	3550511	typical chromosome	No	
GCF_009892345.1-NZ_CP031997.1	Acinetobacter	4280	typical plasmid	No	
GCF_009892345.1-NZ_CP031996.1	Acinetobacter	5594	typical plasmid	No	
GCF_009892345.1-NZ_CP031995.1	Acinetobacter	6950	typical plasmid	No	
GCF_009892345.1-NZ_CP031994.1	Acinetobacter	10554	typical plasmid	No	
GCF_009892345.1-NZ_CP031993.1	Acinetobacter	21807	typical plasmid	No	
GCF_009892345.1-NZ_CP031992.1	Acinetobacter	70629	typical plasmid	No	
GCF_009892365.1-NZ_CP031998.1	Acinetobacter	3535442	typical chromosome	No	
GCF_009892365.1-NZ_CP032001.1	Acinetobacter	5017	typical plasmid	No	
GCF_009892365.1-NZ_CP032000.1	Acinetobacter	8634	typical plasmid	No	
GCF_009892365.1-NZ_CP031999.1	Acinetobacter	9485	typical plasmid	No	
GCF_009892385.1-NZ_CP032002.1	Acinetobacter	3493479	typical chromosome	No	
GCF_009892385.1-NZ_CP032008.1	Acinetobacter	5017	typical plasmid	No	
GCF_009892385.1-NZ_CP032007.1	Acinetobacter	5924	typical plasmid	No	
GCF_009892385.1-NZ_CP032005.1	Acinetobacter	6950	typical plasmid	No	
GCF_009892385.1-NZ_CP032006.1	Acinetobacter	6464	typical plasmid	No	
GCF_009892385.1-NZ_CP032004.1	Acinetobacter	10694	typical plasmid	No	
GCF_009892385.1-NZ_CP032003.1	Acinetobacter	86699	typical plasmid	No	
GCF_009914375.1-NZ_CP045135.1	Acinetobacter	3003383	typical chromosome	No	
GCF_009914375.1-NZ_CP045136.1	Acinetobacter	103629	typical plasmid	No	
GCF_009914395.1-NZ_CP045127.1	Acinetobacter	2988937	typical chromosome	No	
GCF_009914395.1-NZ_CP045128.1	Acinetobacter	103629	typical plasmid	No	
GCF_009914395.1-NZ_CP045125.1	Acinetobacter	4721	typical plasmid	No	
GCF_009914395.1-NZ_CP045126.1	Acinetobacter	5629	typical plasmid	No	
GCF_009914395.1-NZ_CP045123.1	Acinetobacter	13496	typical plasmid	No	
GCF_009914395.1-NZ_CP045124.1	Acinetobacter	160891	typical plasmid	No	
GCF_009914415.1-NZ_CP045129.1	Acinetobacter	3005492	typical chromosome	No	
GCF_009914415.1-NZ_CP045130.1	Acinetobacter	41086	typical plasmid	No	
GCF_009914435.1-NZ_CP045131.1	Acinetobacter	2970330	typical chromosome	No	
GCF_009914435.1-NZ_CP045134.1	Acinetobacter	13580	typical plasmid	No	
GCF_009914435.1-NZ_CP045133.1	Acinetobacter	40439	typical plasmid	No	
GCF_009914435.1-NZ_CP045132.1	Acinetobacter	93847	typical plasmid	No	
GCF_009914475.1-NZ_CP045198.1	Acinetobacter	3005749	typical chromosome	No	
GCF_009914475.1-NZ_CP045196.1	Acinetobacter	37790	typical plasmid	No	
GCF_009914475.1-NZ_CP045197.1	Acinetobacter	41393	typical plasmid	No	
GCF_009931315.1-NZ_CP035109.1	Acinetobacter	3990427	typical chromosome	No	
GCF_010917815.1-NZ_CP044445.1	Acinetobacter	3160342	typical chromosome	No	
GCF_010917815.1-NZ_CP044446.1	Acinetobacter	120957	typical plasmid	No	
GCF_010917815.1-NZ_CP044447.1	Acinetobacter	16151	typical plasmid	No	
GCF_010917815.1-NZ_CP044448.1	Acinetobacter	11746	typical plasmid	No	
GCF_010917815.1-NZ_CP044449.1	Acinetobacter	9322	typical plasmid	No	
GCF_010918195.1-NZ_CP044450.1	Acinetobacter	3005353	typical chromosome	No	
GCF_010918195.1-NZ_CP044451.1	Acinetobacter	121603	typical plasmid	No	
GCF_010918195.1-NZ_CP044452.1	Acinetobacter	17169	typical plasmid	No	
GCF_010918195.1-NZ_CP044453.1	Acinetobacter	12422	typical plasmid	No	
GCF_010918195.1-NZ_CP044454.1	Acinetobacter	10553	typical plasmid	No	
GCF_010918375.1-NZ_CP044455.1	Acinetobacter	3054651	typical chromosome	No	
GCF_010918375.1-NZ_CP044456.1	Acinetobacter	274859	typical plasmid	No	
GCF_010918375.1-NZ_CP044457.1	Acinetobacter	136195	typical plasmid	No	
GCF_010918375.1-NZ_CP044458.1	Acinetobacter	84177	typical plasmid	No	
GCF_010918375.1-NZ_CP044459.1	Acinetobacter	33913	typical plasmid	No	
GCF_010918375.1-NZ_CP044460.1	Acinetobacter	21855	typical plasmid	No	
GCF_010918375.1-NZ_CP044461.1	Acinetobacter	14098	typical plasmid	No	
GCF_010918375.1-NZ_CP044462.1	Acinetobacter	13146	typical plasmid	No	
GCF_010918635.1-NZ_CP044463.1	Acinetobacter	3135167	typical chromosome	No	
GCF_010918635.1-NZ_CP044464.1	Acinetobacter	138456	typical plasmid	No	
GCF_010918635.1-NZ_CP044473.1	Acinetobacter	4226	typical plasmid	No	
GCF_010918635.1-NZ_CP044465.1	Acinetobacter	34862	typical plasmid	No	
GCF_010918635.1-NZ_CP044466.1	Acinetobacter	13172	typical plasmid	No	
GCF_010918635.1-NZ_CP044467.1	Acinetobacter	12109	typical plasmid	No	
GCF_010918635.1-NZ_CP044468.1	Acinetobacter	11821	typical plasmid	No	
GCF_010918635.1-NZ_CP044469.1	Acinetobacter	7346	typical plasmid	No	
GCF_010918635.1-NZ_CP044470.1	Acinetobacter	6823	typical plasmid	No	
GCF_010918635.1-NZ_CP044471.1	Acinetobacter	6354	typical plasmid	No	
GCF_010918635.1-NZ_CP044472.1	Acinetobacter	5770	typical plasmid	No	
GCF_010918895.1-NZ_CP044483.1	Acinetobacter	3097067	typical chromosome	No	
GCF_010918895.1-NZ_CP044484.1	Acinetobacter	110146	typical plasmid	No	
GCF_010918895.1-NZ_CP044485.1	Acinetobacter	68525	typical plasmid	No	
GCF_010918895.1-NZ_CP044486.1	Acinetobacter	18373	typical plasmid	No	
GCF_010918895.1-NZ_CP044487.1	Acinetobacter	14179	typical plasmid	No	
GCF_010918895.1-NZ_CP044488.1	Acinetobacter	8408	typical plasmid	No	
GCF_010918895.1-NZ_CP044489.1	Acinetobacter	7333	typical plasmid	No	
GCF_010918895.1-NZ_CP044490.1	Acinetobacter	6838	typical plasmid	No	
GCF_010918895.1-NZ_CP044491.1	Acinetobacter	6317	typical plasmid	No	
GCF_010919095.1-NZ_CP044474.1	Acinetobacter	3131572	typical chromosome	No	
GCF_010919095.1-NZ_CP044475.1	Acinetobacter	132305	typical plasmid	No	
GCF_010919095.1-NZ_CP044476.1	Acinetobacter	13080	typical plasmid	No	
GCF_010919095.1-NZ_CP044477.1	Acinetobacter	11416	typical plasmid	No	
GCF_010919095.1-NZ_CP044478.1	Acinetobacter	8743	typical plasmid	No	
GCF_010919095.1-NZ_CP044479.1	Acinetobacter	6415	typical plasmid	No	
GCF_010919095.1-NZ_CP044480.1	Acinetobacter	5952	typical plasmid	No	
GCF_010919095.1-NZ_CP044481.1	Acinetobacter	5887	typical plasmid	No	
GCF_010919095.1-NZ_CP044482.1	Acinetobacter	5330	typical plasmid	No	
GCF_011578045.1-NZ_CP049801.1	Acinetobacter	3571042	typical chromosome	No	
GCF_011578285.1-NZ_CP049916.1	Acinetobacter	3408300	typical chromosome	No	
GCF_011578285.1-NZ_CP049917.1	Acinetobacter	20414	typical plasmid	No	
GCF_011996285.1-NZ_CP049806.1	Acinetobacter	4065905	typical chromosome	No	
GCF_011996285.1-NZ_CP049807.1	Acinetobacter	37834	typical plasmid	No	
GCF_011996285.1-NZ_CP049808.1	Acinetobacter	35317	typical plasmid	No	
GCF_011996285.1-NZ_CP049809.1	Acinetobacter	11248	typical plasmid	No	
GCF_011996285.1-NZ_CP049810.1	Acinetobacter	11269	typical plasmid	No	
GCF_012278715.1-NZ_CP041291.1	Acinetobacter	3124175	typical chromosome	No	
GCF_012278715.1-NZ_CP041288.1	Acinetobacter	16559	typical plasmid	No	
GCF_012278715.1-NZ_CP041292.1	Acinetobacter	6749	typical plasmid	No	
GCF_012278715.1-NZ_CP041287.1	Acinetobacter	4086	typical plasmid	No	
GCF_012278715.1-NZ_CP041289.1	Acinetobacter	1601	typical plasmid	No	
GCF_012278715.1-NZ_CP041290.1	Acinetobacter	42489	typical plasmid	No	
GCF_012278735.1-NZ_CP041295.1	Acinetobacter	2925873	typical chromosome	No	
GCF_012278735.1-NZ_CP041296.1	Acinetobacter	39796	typical plasmid	No	
GCF_012278735.1-NZ_CP041294.1	Acinetobacter	9663	typical plasmid	No	
GCF_012278735.1-NZ_CP041298.1	Acinetobacter	5574	typical plasmid	No	
GCF_012278735.1-NZ_CP041293.1	Acinetobacter	3818	typical plasmid	No	
GCF_012278735.1-NZ_CP041297.1	Acinetobacter	53584	typical plasmid	No	
GCF_012516415.1-NZ_CP051208.1	Acinetobacter	3218664	typical chromosome	No	
GCF_012516415.1-NZ_CP051212.1	Acinetobacter	10328	typical plasmid	No	
GCF_012516415.1-NZ_CP051211.1	Acinetobacter	21992	typical plasmid	No	
GCF_012516415.1-NZ_CP051210.1	Acinetobacter	63543	typical plasmid	No	
GCF_012516415.1-NZ_CP051209.1	Acinetobacter	176422	typical plasmid	No	
GCF_013122135.1-NZ_CP053391.1	Acinetobacter	3973648	typical chromosome	No	
GCF_013343215.1-NZ_CP039143.1	Acinetobacter	2966072	typical chromosome	No	
GCF_013343215.1-NZ_CP039144.1	Acinetobacter	395494	typical plasmid	No	
GCF_013343215.1-NZ_CP039153.1	Acinetobacter	9137	typical plasmid	No	
GCF_013343215.1-NZ_CP039154.1	Acinetobacter	8462	typical plasmid	No	
GCF_013343215.1-NZ_CP039155.1	Acinetobacter	5881	typical plasmid	No	
GCF_013343215.1-NZ_CP039145.1	Acinetobacter	75189	typical plasmid	No	
GCF_013343215.1-NZ_CP039146.1	Acinetobacter	73803	typical plasmid	No	
GCF_013343215.1-NZ_CP039147.1	Acinetobacter	54764	typical plasmid	No	
GCF_013343215.1-NZ_CP039148.1	Acinetobacter	16045	typical plasmid	No	
GCF_013343215.1-NZ_CP039149.1	Acinetobacter	13219	typical plasmid	No	
GCF_013343215.1-NZ_CP039150.1	Acinetobacter	12304	typical plasmid	No	
GCF_013343215.1-NZ_CP039151.1	Acinetobacter	12036	typical plasmid	No	
GCF_013343215.1-NZ_CP039152.1	Acinetobacter	10722	typical plasmid	No	
GCF_013372085.1-NZ_CP053098.1	Acinetobacter	4005343	typical chromosome	No	
GCF_013372085.1-NZ_CP053099.1	Acinetobacter	13409	typical plasmid	No	
GCF_013372085.1-NZ_CP053100.1	Acinetobacter	11302	typical plasmid	No	
GCF_013374795.1-NZ_CP055277.1	Acinetobacter	3479933	typical chromosome	No	
GCF_013374795.1-NZ_CP055283.1	Acinetobacter	9444	typical plasmid	No	
GCF_013374795.1-NZ_CP055284.1	Acinetobacter	161809	typical plasmid	No	
GCF_013374795.1-NZ_CP055285.1	Acinetobacter	85229	typical plasmid	No	
GCF_013374795.1-NZ_CP055286.1	Acinetobacter	14653	typical plasmid	No	
GCF_013374795.1-NZ_CP055287.1	Acinetobacter	13799	typical plasmid	No	
GCF_013374795.1-NZ_CP055288.1	Acinetobacter	13036	typical plasmid	No	
GCF_013374795.1-NZ_CP055289.1	Acinetobacter	12103	typical plasmid	No	
GCF_013374795.1-NZ_CP055290.1	Acinetobacter	10333	typical plasmid	No	
GCF_013374795.1-NZ_CP055291.1	Acinetobacter	8955	typical plasmid	No	
GCF_013374795.1-NZ_CP055278.1	Acinetobacter	7073	typical plasmid	No	
GCF_013374795.1-NZ_CP055279.1	Acinetobacter	7048	typical plasmid	No	
GCF_013374795.1-NZ_CP055280.1	Acinetobacter	6813	typical plasmid	No	
GCF_013374795.1-NZ_CP055281.1	Acinetobacter	6257	typical plasmid	No	
GCF_013374795.1-NZ_CP055282.1	Acinetobacter	5594	typical plasmid	No	
GCF_013378115.1-NZ_CP039031.1	Acinetobacter	3187474	typical chromosome	No	
GCF_014168695.1-NZ_AP021936.1	Acinetobacter	4081112	typical chromosome	No	
GCF_014168695.1-NZ_AP021937.1	Acinetobacter	87428	typical plasmid	No	
GCF_014168695.1-NZ_AP021938.1	Acinetobacter	10416	typical plasmid	No	
GCF_014168695.1-NZ_AP021939.1	Acinetobacter	2726	typical plasmid	No	
GCF_014169935.1-NZ_AP022302.1	Acinetobacter	3932227	typical chromosome	No	
GCF_014169935.1-NZ_AP022303.1	Acinetobacter	88315	typical plasmid	No	
GCF_014169935.1-NZ_AP022304.1	Acinetobacter	11158	typical plasmid	No	
GCF_014717515.1-NZ_CP061550.1	Acinetobacter	3900615	typical chromosome	No	
GCF_014717695.1-NZ_CP061543.1	Acinetobacter	3899167	typical chromosome	No	
GCF_014717695.1-NZ_CP061544.1	Acinetobacter	70378	typical plasmid	No	
GCF_014717695.1-NZ_CP061545.1	Acinetobacter	10676	typical plasmid	No	
GCF_014717695.1-NZ_CP061546.1	Acinetobacter	8099	typical plasmid	No	
GCF_014717695.1-NZ_CP061547.1	Acinetobacter	5838	typical plasmid	No	
GCF_014717695.1-NZ_CP061548.1	Acinetobacter	5091	typical plasmid	No	
GCF_014717695.1-NZ_CP061549.1	Acinetobacter	3744	typical plasmid	No	
GCF_014717935.1-NZ_CP061556.1	Acinetobacter	3882685	typical chromosome	No	
GCF_014717935.1-NZ_CP061557.1	Acinetobacter	336046	typical plasmid	No	
GCF_014717935.1-NZ_CP061558.1	Acinetobacter	107550	typical plasmid	No	
GCF_014717935.1-NZ_CP061559.1	Acinetobacter	30725	typical plasmid	No	
GCF_014717935.1-NZ_CP061560.1	Acinetobacter	12797	typical plasmid	No	
GCF_014718155.1-NZ_CP061551.1	Acinetobacter	3912879	typical chromosome	No	
GCF_014718155.1-NZ_CP061552.1	Acinetobacter	90596	typical plasmid	No	
GCF_014718155.1-NZ_CP061553.1	Acinetobacter	8101	typical plasmid	No	
GCF_014718155.1-NZ_CP061554.1	Acinetobacter	5891	typical plasmid	No	
GCF_014718155.1-NZ_CP061555.1	Acinetobacter	3857	typical plasmid	No	
GCF_014718355.1-NZ_CP061561.1	Acinetobacter	4021812	typical chromosome	No	
GCF_014718355.1-NZ_CP061562.1	Acinetobacter	113715	typical plasmid	No	
GCF_014718355.1-NZ_CP061563.1	Acinetobacter	14469	typical plasmid	No	
GCF_014718355.1-NZ_CP061564.1	Acinetobacter	4394	typical plasmid	No	
GCF_014718755.1-NZ_CP061568.1	Acinetobacter	4201124	typical chromosome	No	
GCF_014718755.1-NZ_CP061569.1	Acinetobacter	106137	typical plasmid	No	
GCF_014718755.1-NZ_CP061570.1	Acinetobacter	4721	typical plasmid	No	
GCF_014719215.1-NZ_CP061578.1	Acinetobacter	4164746	typical chromosome	No	
GCF_014719215.1-NZ_CP061579.1	Acinetobacter	105830	typical plasmid	No	
GCF_014719215.1-NZ_CP061580.1	Acinetobacter	6078	typical plasmid	No	
GCF_014719215.1-NZ_CP061581.1	Acinetobacter	3856	typical plasmid	No	
GCF_014719435.1-NZ_CP061582.1	Acinetobacter	4104198	typical chromosome	No	
GCF_014719435.1-NZ_CP061583.1	Acinetobacter	134107	typical plasmid	No	
GCF_014719435.1-NZ_CP061584.1	Acinetobacter	105814	typical plasmid	No	
GCF_014719435.1-NZ_CP061585.1	Acinetobacter	74124	typical plasmid	No	
GCF_014719435.1-NZ_CP061586.1	Acinetobacter	69286	typical plasmid	No	
GCF_014719435.1-NZ_CP061587.1	Acinetobacter	6077	typical plasmid	No	
GCF_014719435.1-NZ_CP061588.1	Acinetobacter	3855	typical plasmid	No	
GCF_014719835.1-NZ_CP061592.1	Acinetobacter	4199968	typical chromosome	No	
GCF_014719835.1-NZ_CP061593.1	Acinetobacter	106903	typical plasmid	No	
GCF_014719835.1-NZ_CP061594.1	Acinetobacter	6078	typical plasmid	No	
GCF_014719835.1-NZ_CP061595.1	Acinetobacter	3857	typical plasmid	No	
GCF_014720075.1-NZ_CP061596.1	Acinetobacter	3896325	typical chromosome	No	
GCF_014720075.1-NZ_CP061597.1	Acinetobacter	7444	typical plasmid	No	
GCF_014720495.1-NZ_CP061603.1	Acinetobacter	4213897	typical chromosome	No	
GCF_014720495.1-NZ_CP061604.1	Acinetobacter	135196	typical plasmid	No	
GCF_014720495.1-NZ_CP061605.1	Acinetobacter	105818	typical plasmid	No	
GCF_014720495.1-NZ_CP061606.1	Acinetobacter	66820	typical plasmid	No	
GCF_014720495.1-NZ_CP061607.1	Acinetobacter	6078	typical plasmid	No	
GCF_014720495.1-NZ_CP061608.1	Acinetobacter	3857	typical plasmid	No	
GCF_014720855.1-NZ_CP061613.1	Acinetobacter	4220749	typical chromosome	No	
GCF_014720855.1-NZ_CP061614.1	Acinetobacter	135195	typical plasmid	No	
GCF_014720855.1-NZ_CP061615.1	Acinetobacter	105861	typical plasmid	No	
GCF_014720855.1-NZ_CP061616.1	Acinetobacter	66816	typical plasmid	No	
GCF_014720855.1-NZ_CP061617.1	Acinetobacter	37244	intermediate replicon	No	
GCF_014720855.1-NZ_CP061618.1	Acinetobacter	6078	typical plasmid	No	
GCF_014720855.1-NZ_CP061619.1	Acinetobacter	3858	typical plasmid	No	
GCF_014721075.1-NZ_CP061620.1	Acinetobacter	4177548	typical chromosome	No	
GCF_014721075.1-NZ_CP061621.1	Acinetobacter	134105	typical plasmid	No	
GCF_014721075.1-NZ_CP061622.1	Acinetobacter	105812	typical plasmid	No	
GCF_014721075.1-NZ_CP061623.1	Acinetobacter	74130	typical plasmid	No	
GCF_014721075.1-NZ_CP061624.1	Acinetobacter	6078	typical plasmid	No	
GCF_014721075.1-NZ_CP061625.1	Acinetobacter	3857	typical plasmid	No	
GCF_014721215.1-NZ_CP061626.1	Acinetobacter	3905855	typical chromosome	No	
GCF_014721215.1-NZ_CP061627.1	Acinetobacter	82186	typical plasmid	No	
GCF_014721215.1-NZ_CP061628.1	Acinetobacter	12619	typical plasmid	No	
GCF_014721415.1-NZ_CP061629.1	Acinetobacter	4141863	typical chromosome	No	
GCF_014721415.1-NZ_CP061630.1	Acinetobacter	134106	typical plasmid	No	
GCF_014721415.1-NZ_CP061631.1	Acinetobacter	105811	typical plasmid	No	
GCF_014721415.1-NZ_CP061632.1	Acinetobacter	74124	typical plasmid	No	
GCF_014721415.1-NZ_CP061633.1	Acinetobacter	6078	typical plasmid	No	
GCF_014721575.1-NZ_CP061634.1	Acinetobacter	4101988	typical chromosome	No	
GCF_014721575.1-NZ_CP061635.1	Acinetobacter	134108	typical plasmid	No	
GCF_014721575.1-NZ_CP061636.1	Acinetobacter	105816	typical plasmid	No	
GCF_014721575.1-NZ_CP061637.1	Acinetobacter	74127	typical plasmid	No	
GCF_014721575.1-NZ_CP061638.1	Acinetobacter	6078	typical plasmid	No	
GCF_014721575.1-NZ_CP061639.1	Acinetobacter	3857	typical plasmid	No	
GCF_014721815.1-NZ_CP061640.1	Acinetobacter	4148137	typical chromosome	No	
GCF_014721815.1-NZ_CP061641.1	Acinetobacter	134105	typical plasmid	No	
GCF_014721815.1-NZ_CP061642.1	Acinetobacter	106923	typical plasmid	No	
GCF_014721815.1-NZ_CP061643.1	Acinetobacter	74127	typical plasmid	No	
GCF_014721815.1-NZ_CP061644.1	Acinetobacter	6162	typical plasmid	No	
GCF_014721815.1-NZ_CP061645.1	Acinetobacter	3859	typical plasmid	No	
GCF_014722015.1-NZ_CP061646.1	Acinetobacter	3976928	typical chromosome	No	
GCF_014722015.1-NZ_CP061647.1	Acinetobacter	90902	typical plasmid	No	
GCF_014722015.1-NZ_CP061648.1	Acinetobacter	12010	typical plasmid	No	
GCF_014722015.1-NZ_CP061649.1	Acinetobacter	11979	typical plasmid	No	
GCF_014722535.1-NZ_CP061655.1	Acinetobacter	4192309	typical chromosome	No	
GCF_014722535.1-NZ_CP061656.1	Acinetobacter	134099	typical plasmid	No	
GCF_014722535.1-NZ_CP061657.1	Acinetobacter	106890	typical plasmid	No	
GCF_014722535.1-NZ_CP061658.1	Acinetobacter	6078	typical plasmid	No	
GCF_014722535.1-NZ_CP061659.1	Acinetobacter	3855	typical plasmid	No	
