contig	organism	genus	size	plasmidness-original	plasmidness-pident_90	plasmidness-pident_95	original category	category-pident_90	GC_content	topology
GCF_002218045.2-NZ_AP018687.1	Vibrio rumoiensis	Vibrio	159324	0.9756781826928456	0.9860172533879884	0.98679149203364	plasmid	typical plasmid	0.4942318796916974	circular
GCF_002218045.2-NZ_AP018688.1	Vibrio rumoiensis	Vibrio	109617	0.6517180489051251	0.7440354562157748	0.777826618567177	plasmid	typical plasmid	0.4263481029402374	circular
GCF_002220985.3-NZ_CP022552.2	Vibrio parahaemolyticus	Vibrio	3468665	0.0016629662026022	0.0010652046287925	0.0007598213589783	chromosome	typical chromosome	0.4502507448831178	circular
GCF_002220985.3-NZ_CP022553.2	Vibrio parahaemolyticus	Vibrio	1780740	0.0033844263697745	0.0014871511483401	0.0003175604755216	chromosome	typical chromosome	0.4550372317126588	circular
GCF_002257545.1-NZ_CP022741.1	Vibrio qinghaiensis	Vibrio	2872911	0.0012027139084378	0.0003074901758951	0.0001962452731547	chromosome	typical chromosome	0.4486456419986557	circular
GCF_002257545.1-NZ_CP022742.1	Vibrio qinghaiensis	Vibrio	1144802	0.0115606277799013	0.0019100547146985	0.0011648579600107	chromosome	typical chromosome	0.4351424962569946	circular
GCF_002290245.2-NZ_CP023248.2	Vibrio parahaemolyticus	Vibrio	3332265	0.0007658990771887	0.0004132519796005	0.0002542663961961	chromosome	typical chromosome	0.4531998505521019	circular
GCF_002290245.2-NZ_CP023247.2	Vibrio parahaemolyticus	Vibrio	1833444	0.0034258584407858	0.0010743079750644	0.000945059486905	chromosome	typical chromosome	0.4534466283126182	circular
GCF_002796765.2-NZ_CP156745.1	Vibrio fluvialis	Vibrio	3234877	0.0026357128928857	0.0024357400022481	0.0021431437698616	chromosome	typical chromosome	0.498424205928077	circular
GCF_002796765.2-NZ_CP156746.1	Vibrio fluvialis	Vibrio	1542262	0.0048559702125071	0.0038385829722322	0.0032713902416721	chromosome	typical chromosome	0.5013817366958403	circular
GCF_002850295.1-NZ_CP025537.1	Vibrio harveyi	Vibrio	3713225	0.0132696942106775	0.0111309136216068	0.0099845345732512	chromosome	typical chromosome	0.4479542715563964	circular
GCF_002850295.1-NZ_CP025538.1	Vibrio harveyi	Vibrio	2220396	0.0135757493906833	0.0076060986373194	0.0046425191457063	chromosome	typical chromosome	0.4484952233745692	circular
GCF_002850295.1-NZ_CP025539.1	Vibrio harveyi	Vibrio	185327	0.8433152347819348	0.8637939657889503	0.8784394112809597	plasmid	typical plasmid	0.432905081288749	circular
GCF_002850295.1-NZ_CP025540.1	Vibrio harveyi	Vibrio	66874	0.9065492897722311	0.924593977479235	0.9343950568048476	plasmid	typical plasmid	0.4454496515835751	circular
GCF_002872705.2-NZ_CP169997.1	Vibrio cyclitrophicus	Vibrio	3338207	0.0006326762789736	7.290015826581038e-05	1.443318703448003e-05	chromosome	typical chromosome	0.4394122353706645	circular
GCF_002872705.2-NZ_CP169998.1	Vibrio cyclitrophicus	Vibrio	1715328	0.0048285724336801	0.0006400431221703	8.407144922828746e-05	chromosome	typical chromosome	0.4331812924408626	circular
GCF_002872815.2-NZ_CP170022.1	Vibrio cyclitrophicus	Vibrio	3538854	0.0039752423742477	0.0020027306614413	0.0013578455573153	chromosome	typical chromosome	0.4364257468660759	circular
GCF_002872815.2-NZ_CP170023.1	Vibrio cyclitrophicus	Vibrio	1688114	0.005082779734261	0.0005911797818045	0.0001005238259272	chromosome	typical chromosome	0.4339404803230113	circular
GCF_002872815.2-NZ_CP170024.1	Vibrio cyclitrophicus	Vibrio	34493	0.9581575181262074	1.0	1.0	plasmid	typical plasmid	0.4120546197779259	circular
GCF_002873285.2-NZ_CP170019.1	Vibrio cyclitrophicus	Vibrio	3335664	0.0011658244836649	0.0002920806089464	5.264537132881614e-05	chromosome	typical chromosome	0.4384386437003247	circular
GCF_002873285.2-NZ_CP170020.1	Vibrio cyclitrophicus	Vibrio	1660007	0.0047566456147175	0.000470312273549	8.995316331538925e-05	chromosome	typical chromosome	0.4350861171067351	circular
GCF_002873285.2-NZ_CP170021.1	Vibrio cyclitrophicus	Vibrio	30789	0.9407294100680156	0.962750662857844	0.9944245703088146	plasmid	typical plasmid	0.4127448114586378	circular
GCF_002873745.2-NZ_CP170015.1	Vibrio cyclitrophicus	Vibrio	3318282	0.0008867979818095	0.0002416990320944	0.0002290090371866	chromosome	typical chromosome	0.439093482711837	circular
GCF_002873745.2-NZ_CP170016.1	Vibrio cyclitrophicus	Vibrio	1749993	0.0053394965908651	0.0009270468667851	0.0001030276148873	chromosome	typical chromosome	0.4330057320229281	circular
GCF_002873825.2-NZ_CP170013.1	Vibrio cyclitrophicus	Vibrio	3389621	0.0011168039836196	0.0001607005360754	9.752242132915291e-06	chromosome	typical chromosome	0.4374551019125737	circular
GCF_002873825.2-NZ_CP170014.1	Vibrio cyclitrophicus	Vibrio	1711691	0.0055046212540996	0.0010605590509663	0.0003879952853032	chromosome	typical chromosome	0.4333533330490141	circular
GCF_002873935.2-NZ_CP170011.1	Vibrio cyclitrophicus	Vibrio	3338045	0.0010156455641528	0.0003350640070389	0.0002685047598469	chromosome	typical chromosome	0.4394200797173195	circular
GCF_002873935.2-NZ_CP170012.1	Vibrio cyclitrophicus	Vibrio	1693415	0.0055786443566798	0.0010447003464561	9.439415465456634e-05	chromosome	typical chromosome	0.4344280640008504	circular
GCF_002874015.2-NZ_CP170001.1	Vibrio cyclitrophicus	Vibrio	3328637	0.0007353413212406	0.0002107753273923	0.0001242123767453	chromosome	typical chromosome	0.4391827645970407	circular
GCF_002874015.2-NZ_CP170002.1	Vibrio cyclitrophicus	Vibrio	1700815	0.0051688734151512	0.0013225354677096	3.103703744752706e-05	chromosome	typical chromosome	0.4350408480640164	circular
GCF_002874035.2-NZ_CP169999.1	Vibrio cyclitrophicus	Vibrio	3291775	0.0006247320922419	6.533516533995842e-05	1.4863282714385068e-05	chromosome	typical chromosome	0.4382255773860607	circular
GCF_002874035.2-NZ_CP170000.1	Vibrio cyclitrophicus	Vibrio	1663857	0.0048859186387266	0.000468640538529	8.780269174827391e-05	chromosome	typical chromosome	0.4350223606956607	circular
GCF_002874615.2-NZ_CP170017.1	Vibrio cyclitrophicus	Vibrio	3346332	0.0007345731000236	0.000163670758555	9.868295011911156e-05	chromosome	typical chromosome	0.4385072969448339	circular
GCF_002874615.2-NZ_CP170018.1	Vibrio cyclitrophicus	Vibrio	1660467	0.0048951024706171	0.0005050543693652	8.994385273795928e-05	chromosome	typical chromosome	0.4347590165899112	circular
GCF_002874845.2-NZ_CP170009.1	Vibrio cyclitrophicus	Vibrio	3282912	0.0006591523107573	5.968959089400756e-05	1.1901715915438431e-05	chromosome	typical chromosome	0.4394546670760593	linear
GCF_002874845.2-NZ_CP170010.1	Vibrio cyclitrophicus	Vibrio	1716965	0.0047751080262024	0.0006117198936725	8.25737201576364e-05	chromosome	typical chromosome	0.435764852515922	circular
GCF_002874905.2-NZ_CP170007.1	Vibrio cyclitrophicus	Vibrio	3347908	0.0010684881415722	0.0002219210867111	6.82716038853645e-05	chromosome	typical chromosome	0.4384854661478153	circular
GCF_002874905.2-NZ_CP170008.1	Vibrio cyclitrophicus	Vibrio	1744928	0.0059769231923144	0.0013832248587896	0.0003134313329777	chromosome	typical chromosome	0.433915897962552	circular
GCF_002874945.2-NZ_CP170005.1	Vibrio cyclitrophicus	Vibrio	3383965	0.0009469354974573	7.910216636487503e-05	9.863073372336226e-06	chromosome	typical chromosome	0.4392415406187712	circular
GCF_002874945.2-NZ_CP170006.1	Vibrio cyclitrophicus	Vibrio	1661275	0.004929956633652	0.0007581180814263	8.951190384638511e-05	chromosome	typical chromosome	0.4345072308919354	circular
GCF_002875015.2-NZ_CP170046.1	Vibrio cyclitrophicus	Vibrio	3373614	0.0010146359432784	0.0003566286140167	0.0002820073456346	chromosome	typical chromosome	0.4386897849012958	circular
GCF_002875015.2-NZ_CP170047.1	Vibrio cyclitrophicus	Vibrio	1813171	0.0075721702660538	0.0036428847988837	0.0024973441783611	chromosome	typical chromosome	0.4321340899451844	circular
GCF_002875465.2-NZ_CP170034.1	Vibrio cyclitrophicus	Vibrio	3420183	0.0011356874485446	0.0005846852276357	0.0002259223122939	chromosome	typical chromosome	0.4379294909073579	circular
GCF_002875465.2-NZ_CP170035.1	Vibrio cyclitrophicus	Vibrio	1648152	0.0048989069981881	0.0004736402919145	9.050521136438682e-05	chromosome	typical chromosome	0.435064241647615	circular
GCF_002875465.2-NZ_CP170036.1	Vibrio cyclitrophicus	Vibrio	5866	1.0	1.0	1.0	plasmid	typical plasmid	0.4058983975451756	circular
GCF_002876425.2-NZ_CP170031.1	Vibrio cyclitrophicus	Vibrio	3290939	0.0007152103803828	8.067515933676592e-05	1.549983182433598e-05	chromosome	typical chromosome	0.4389798777795638	circular
GCF_002876425.2-NZ_CP170032.1	Vibrio cyclitrophicus	Vibrio	1669209	0.0048483398895322	0.0005554255876164	1.2973832769023171e-05	chromosome	typical chromosome	0.4352013438700606	circular
GCF_002876425.2-NZ_CP170033.1	Vibrio cyclitrophicus	Vibrio	30789	0.9406669166680076	0.9627396431522904	0.9945405672093776	plasmid	typical plasmid	0.4128747279872681	circular
GCF_002877465.2-NZ_CP170028.1	Vibrio cyclitrophicus	Vibrio	3261189	0.0007002941451389	0.0001534547660922	1.1678486801816252e-05	chromosome	typical chromosome	0.4393737989426556	circular
GCF_002877465.2-NZ_CP170029.1	Vibrio cyclitrophicus	Vibrio	1704215	0.0062665505353286	0.0015048906756047	0.0008924929113128	chromosome	typical chromosome	0.4351604697764073	circular
GCF_002877465.2-NZ_CP170030.1	Vibrio cyclitrophicus	Vibrio	20015	0.9858035045144712	1.0	1.0	plasmid	typical plasmid	0.4102922807894079	circular
GCF_002877505.2-NZ_CP170025.1	Vibrio cyclitrophicus	Vibrio	3340303	0.0016665090396938	9.343219228576166e-05	9.630934699110196e-06	chromosome	typical chromosome	0.4385808712562902	circular
GCF_002877505.2-NZ_CP170026.1	Vibrio cyclitrophicus	Vibrio	1762888	0.0056846593226079	0.0010026791599048	0.0002872086292061	chromosome	typical chromosome	0.4327041763288422	circular
GCF_002877505.2-NZ_CP170027.1	Vibrio cyclitrophicus	Vibrio	28737	0.9272739035257228	0.9974272424632588	1.0	plasmid	typical plasmid	0.4152138358214149	circular
GCF_002887615.1-NZ_CP025792.1	Vibrio jasicida	Vibrio	3690481	0.0023539754777619	0.0019207269847838	0.0011231437211596	chromosome	typical chromosome	0.451224921629457	circular
GCF_002887615.1-NZ_CP025793.1	Vibrio jasicida	Vibrio	2299042	0.0087574071981636	0.0058130048126108	0.0013980655303887	chromosome	typical chromosome	0.451463261654202	circular
GCF_002887655.1-NZ_CP025796.1	Vibrio owensii	Vibrio	3797023	0.0053920795044548	0.0043275548677255	0.0031839879833566	chromosome	typical chromosome	0.4537920892235838	circular
GCF_002887655.1-NZ_CP025797.1	Vibrio owensii	Vibrio	2367538	0.0077219952862805	0.0061512417764695	0.0014189752711709	chromosome	typical chromosome	0.4557113761215237	circular
GCF_002887655.1-NZ_CP025798.1	Vibrio owensii	Vibrio	96819	0.9199146259517302	0.9472793316238808	0.9676275036173404	plasmid	typical plasmid	0.4412563649696857	linear
GCF_002906655.1-NZ_CP025794.1	Vibrio hyugaensis	Vibrio	3530957	0.0021394682556743	0.0017147693153545	0.0011610194313709	chromosome	typical chromosome	0.4510207855830586	circular
GCF_002906655.1-NZ_CP025795.1	Vibrio hyugaensis	Vibrio	2081125	0.0075756276820106	0.0045978632604021	0.0003720872704259	chromosome	typical chromosome	0.4483522133461469	circular
GCF_002946655.1-NZ_CP026647.1	Vibrio cholerae	Vibrio	3015116	0.0020556420831611	0.001743409108882	0.0016992660350444	chromosome	typical chromosome	0.4770105030784885	circular
GCF_002946655.1-NZ_CP026648.1	Vibrio cholerae	Vibrio	1046303	0.0023891131060691	0.0002390113585029	0.0001477939445589	chromosome	typical chromosome	0.4701859786314289	circular
GCF_002953335.1-NZ_CP014094.1	Vibrio diabolicus	Vibrio	3274995	0.0014331149956413	0.0022052010994724	0.0057162947418742	chromosome	typical chromosome	0.4489808381386841	circular
GCF_002953335.1-NZ_CP014095.1	Vibrio diabolicus	Vibrio	1773503	0.0029903934239234	0.0008395719888934	0.0003418964038925	chromosome	typical chromosome	0.448321203854744	circular
GCF_002953335.1-NZ_CP014093.1	Vibrio diabolicus	Vibrio	125123	0.7209107178202789	0.758556318675785	0.7808615849899901	plasmid	typical plasmid	0.4396314026997434	circular
GCF_002953355.1-NZ_CP014134.1	Vibrio diabolicus	Vibrio	3256603	0.0009870086883998	0.0019123126847628	0.0052582659867181	chromosome	typical chromosome	0.4492156397325679	circular
GCF_002953355.1-NZ_CP014133.1	Vibrio diabolicus	Vibrio	1875198	0.0052440436713365	0.0031025792466449	0.0019291119226571	chromosome	typical chromosome	0.4475148757624528	circular
GCF_002953375.1-NZ_CP014033.1	Vibrio fluvialis	Vibrio	3150565	0.0014756469147498	0.001161316170897	0.0010263609645187	chromosome	typical chromosome	0.5007149511278136	circular
GCF_002953375.1-NZ_CP014032.1	Vibrio fluvialis	Vibrio	1716983	0.0050978411224372	0.0035516259229795	0.0037667276203871	chromosome	typical chromosome	0.5036794190740386	circular
GCF_002953395.1-NZ_CP014036.1	Vibrio diabolicus	Vibrio	3393494	0.0021888550388882	0.0028228505458064	0.0064340051025209	chromosome	typical chromosome	0.4494276400665509	circular
GCF_002953395.1-NZ_CP014037.1	Vibrio diabolicus	Vibrio	2032660	0.0052818404333366	0.0025903501909769	0.0015668851307159	chromosome	typical chromosome	0.4460170417088938	circular
GCF_003076895.1-NZ_CP028141.1	Vibrio parahaemolyticus	Vibrio	3477001	0.0019196450933333	0.0016721113889575	0.0008567088866298	chromosome	typical chromosome	0.451784742080891	circular
GCF_003076895.1-NZ_CP028142.1	Vibrio parahaemolyticus	Vibrio	1818040	0.0047876480447939	0.0016566534692287	0.0013440304797916	chromosome	typical chromosome	0.4544635981606565	circular
GCF_003076895.1-NZ_CP028143.1	Vibrio parahaemolyticus	Vibrio	19217	0.9923426555661092	0.9923426555661092	0.9905183841663884	plasmid	typical plasmid	0.4220221678721965	circular
GCF_003076895.1-NZ_CP028144.1	Vibrio parahaemolyticus	Vibrio	55421	0.9488887739550824	0.9803460713424574	0.9893642825492912	plasmid	typical plasmid	0.4567221811226791	circular
GCF_003076895.1-NZ_CP028145.1	Vibrio parahaemolyticus	Vibrio	74457	0.9445195750820448	0.9600082685497732	0.9644555241489784	plasmid	typical plasmid	0.4577675705440724	circular
GCF_003085735.1-NZ_CP020034.1	Vibrio parahaemolyticus	Vibrio	3394092	0.0008699002420749	0.0005454169914752	0.0005029798750435	chromosome	typical chromosome	0.4527803017714311	circular
GCF_003085735.1-NZ_CP020035.1	Vibrio parahaemolyticus	Vibrio	1902897	0.0112911311413158	0.008684032014307	0.0033113231506895	chromosome	typical chromosome	0.4525783581560116	circular
GCF_003085735.1-NZ_CP020036.1	Vibrio parahaemolyticus	Vibrio	69227	0.9556778173527968	0.9724244599605582	0.9766738340645584	plasmid	typical plasmid	0.4587660883759227	circular
GCF_003085735.1-NZ_CP020037.1	Vibrio parahaemolyticus	Vibrio	38608	1.0	1.0	1.0	plasmid	typical plasmid	0.521705346042271	circular
GCF_003119375.1-NZ_CP028342.1	Vibrio parahaemolyticus	Vibrio	3477006	0.0019196410908054	0.0016721248010234	0.0011171805320445	chromosome	typical chromosome	0.4517846676134582	circular
GCF_003119375.1-NZ_CP028343.1	Vibrio parahaemolyticus	Vibrio	1818054	0.0047875507402472	0.0016565621351476	0.0011986165015608	chromosome	typical chromosome	0.454463398776934	circular
GCF_003119375.1-NZ_CP028344.1	Vibrio parahaemolyticus	Vibrio	19217	0.9923426555661092	0.9923426555661092	0.9905183841663884	plasmid	typical plasmid	0.4220221678721965	circular
GCF_003119375.1-NZ_CP028345.1	Vibrio parahaemolyticus	Vibrio	55412	0.9477667374512802	0.98470285512552	0.9893625550993336	plasmid	typical plasmid	0.4567963617988883	circular
GCF_003119375.1-NZ_CP028346.1	Vibrio parahaemolyticus	Vibrio	71596	0.955734555470234	0.9712605499837405	0.9748986331093716	plasmid	typical plasmid	0.4598301581093916	circular
GCF_003345295.1-NZ_CP031055.1	Vibrio splendidus	Vibrio	3521946	0.0007060741605166	9.173948558142072e-05	2.7927199280116967e-05	chromosome	typical chromosome	0.4429661897144363	circular
GCF_003345295.1-NZ_CP031056.1	Vibrio splendidus	Vibrio	1986441	0.0075688796225146	0.0011180747961294	9.867148213524655e-05	chromosome	typical chromosome	0.4381298009857831	circular
GCF_003391375.1-NZ_CP031472.1	Vibrio coralliilyticus	Vibrio	3532203	0.0031096504378115	0.0024514096581229	0.0023205253022867	chromosome	typical chromosome	0.455983985065411	circular
GCF_003391375.1-NZ_CP031473.1	Vibrio coralliilyticus	Vibrio	1915494	0.2062703425692468	0.2956540190461117	0.3056768659783371	chromosome	typical chromosome	0.4535895178998211	circular
GCF_003391375.1-NZ_CP031474.1	Vibrio coralliilyticus	Vibrio	337275	0.8628506225159627	0.9204768282952248	0.9721173594975592	plasmid	typical plasmid	0.502545400637462	circular
GCF_003443775.1-NZ_CP028943.1	Vibrio sp. dhg	Vibrio	3349595	0.0021145542511808	0.0017537827634975	0.001592083217158	chromosome	typical chromosome	0.4526421850999897	circular
GCF_003443775.1-NZ_CP028944.1	Vibrio sp. dhg	Vibrio	1995515	0.0094086310899764	0.0053705722118403	0.0040787460423558	chromosome	typical chromosome	0.4434504376063322	circular
GCF_003443775.1-NZ_CP028945.1	Vibrio sp. dhg	Vibrio	143489	0.6279354965207535	0.6491666922124779	0.7852649558748431	plasmid	typical plasmid	0.4204294405842956	circular
GCF_003612695.1-NZ_CP023472.1	Vibrio parahaemolyticus	Vibrio	3402675	0.0011574629606112	0.0008585566782396	0.0004484629000268	chromosome	typical chromosome	0.4518377453033275	circular
GCF_003612695.1-NZ_CP023473.1	Vibrio parahaemolyticus	Vibrio	1785563	0.0026873574803484	0.0005735936765582	0.0003893604445747	chromosome	typical chromosome	0.45526200979747	circular
GCF_003612715.1-NZ_CP023485.1	Vibrio parahaemolyticus	Vibrio	3318228	0.0019468025984271	0.0017620838114965	0.0023704061801619	chromosome	typical chromosome	0.4527443563251229	circular
GCF_003612715.1-NZ_CP023486.1	Vibrio parahaemolyticus	Vibrio	1855073	0.0029336848221752	0.0006916466755083	0.0005804057438948	chromosome	typical chromosome	0.4531449705752819	circular
GCF_003691505.1-NZ_CP033137.1	Vibrio owensii	Vibrio	3729578	0.0023939922840683	0.0014670117338095	0.0005910418690315	chromosome	typical chromosome	0.456312751737596	circular
GCF_003691505.1-NZ_CP033138.1	Vibrio owensii	Vibrio	2507977	0.0102136812656622	0.0082328751428884	0.0028968806960226	chromosome	typical chromosome	0.4551748281583124	circular
GCF_003691505.1-NZ_CP033139.1	Vibrio owensii	Vibrio	117926	0.9357133455938188	0.956549531969908	0.9673957671200646	plasmid	typical plasmid	0.4491799942336719	circular
GCF_003691505.1-NZ_CP033140.1	Vibrio owensii	Vibrio	68834	0.9549762858927844	0.9721793848360616	0.9762951309160092	plasmid	typical plasmid	0.4580439898887178	circular
GCF_003691525.1-NZ_CP033141.1	Vibrio parahaemolyticus	Vibrio	3508313	0.0036864644542571	0.0032326157903596	0.0033528399918411	chromosome	typical chromosome	0.4505399033666608	circular
GCF_003691525.1-NZ_CP033142.1	Vibrio parahaemolyticus	Vibrio	1781565	0.0034281024497016	0.0013215170454273	0.0013556923548656	chromosome	typical chromosome	0.456395360259098	circular
GCF_003691525.1-NZ_CP033143.1	Vibrio parahaemolyticus	Vibrio	106229	0.9411602562420878	0.9570301868238784	0.9704688115786544	plasmid	typical plasmid	0.4467141740955859	circular
