plasmid_id	size	source_type	ecosystem	host_taxonomy	genus	putatively_complete	topology	plasmidness-original	plasmidness-pident_90	plasmidness-pident_95	category-pident_90	predicted_mobility	AMR_type
IMGPR_plasmid_3300014585_000011	8601	Metagenome	Engineered;Built environment;City;Subway;Metal surface	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus thermophilus	Streptococcus	No	Linear	0.3774536224963201	0.3904004861984044	0.4265966289573168	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300053491_055862	3953	Metagenome	Engineered;Modeled;Simulated communities (contig mixture)	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	Yes	Direct terminal repeat	1.0	1.0	1.0	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_7000000432_000016	7179	Metagenome	Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	No	Linear	0.0513999164229001	0.0516785067558155	0.2834656637414681	intermediate replicon	non-mobilizable	non-AMR
IMGPR_plasmid_3300053491_055916	4311	Metagenome	Engineered;Modeled;Simulated communities (contig mixture)	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus thermophilus	Streptococcus	Yes	Direct terminal repeat	1.0	1.0	1.0	typical plasmid	mobilizable	non-AMR
IMGPR_plasmid_3300053491_056032	3153	Metagenome	Engineered;Modeled;Simulated communities (contig mixture)	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	Yes	Direct terminal repeat	0.8991354348157393	0.8991354348157393	1.0	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300006832_000006	2465	Metagenome	Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	Yes	Direct terminal repeat	1.0	1.0	1.0	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300008138_000021	2468	Metagenome	Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	Yes	Direct terminal repeat	1.0	1.0	1.0	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300008749_000007	49702	Metagenome	Host-associated;Mammals: Human;Digestive system;Oral cavity;Buccal mucosa	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	No	Linear	0.0312261076013037	0.1278218180354915	0.2884390970182286	intermediate replicon	non-mobilizable	non-AMR
IMGPR_plasmid_3300006302_000006	45864	Metagenome	Host-associated;Mammals: Human;Digestive system;Oral cavity;Buccal mucosa	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	No	Linear	0.0299581371009942	0.1323696145124716	0.3347287633001918	intermediate replicon	non-mobilizable	non-AMR
IMGPR_plasmid_3300008756_000014	23205	Metagenome	Host-associated;Mammals: Human;Digestive system;Oral cavity;Buccal mucosa	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	No	Linear	0.0	0.0	0.0	intermediate replicon	non-mobilizable	non-AMR
IMGPR_plasmid_3300018427_000026	25575	Metagenome	Host-associated;Mammals;Digestive system;Large intestine;Fecal	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	No	Linear	0.1266478942249104	0.2005455088267075	0.8297165200391007	intermediate replicon	non-mobilizable	non-AMR
IMGPR_plasmid_3300029944_000082	11768	Metagenome	Environmental;Terrestrial;Soil;Palsa;Peat permafrost	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus suis	Streptococcus	No	Linear	1.0	1.0	1.0	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_7000000640_000009	11874	Metagenome	Host-associated;Mammals: Human;Digestive system;Oral cavity;Supragingival plaque	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	No	Linear	0.157655381505811	1.0	1.0	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300007306_000002	5350	Metagenome	Host-associated;Mammals: Human;Digestive system;Oral cavity;Buccal mucosa	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	No	Linear	1.0	1.0	1.0	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300053491_056108	5487	Metagenome	Engineered;Modeled;Simulated communities (contig mixture)	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	Yes	Direct terminal repeat	1.0	1.0	1.0	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_7000000469_000003	5568	Metagenome	Host-associated;Mammals: Human;Digestive system;Oral cavity;Supragingival plaque	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	Yes	Direct terminal repeat	1.0	1.0	1.0	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300053491_056109	5601	Metagenome	Engineered;Modeled;Simulated communities (contig mixture)	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	Yes	Direct terminal repeat	1.0	1.0	1.0	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_7000000446_000009	4305	Metagenome	Host-associated;Mammals: Human;Digestive system;Pharynx/Throat;Oropharynx	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	No	Linear	1.0	1.0	1.0	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300053491_056202	3792	Metagenome	Engineered;Modeled;Simulated communities (contig mixture)	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	Yes	Direct terminal repeat	1.0	1.0	1.0	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300053491_056256	2588	Metagenome	Engineered;Modeled;Simulated communities (contig mixture)	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	Yes	Direct terminal repeat	0.2442040185471406	0.535548686244204	0.7897990726429676	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300053491_056271	3120	Metagenome	Engineered;Modeled;Simulated communities (contig mixture)	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	Yes	Direct terminal repeat	0.8980685980685981	0.8980685980685981	1.0	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_7000000261_000006	23624	Metagenome	Host-associated;Mammals: Human;Digestive system;Oral cavity;Supragingival plaque	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	No	Linear	0.0070443898859916	0.0078733491364713	0.0493142566881137	intermediate replicon	non-mobilizable	non-AMR
IMGPR_plasmid_3300053491_056340	42127	Metagenome	Engineered;Modeled;Simulated communities (contig mixture)	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus agalactiae	Streptococcus	Yes	Direct terminal repeat	0.8373104650456173	0.8647077450972889	0.8648275642650709	typical plasmid	mobilizable	AMR
IMGPR_plasmid_3300044557_000113	12556	Metagenome	Engineered;Bioreactor;Anaerobic	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus agalactiae	Streptococcus	No	Linear	0.6810615750892474	0.7714727061876037	0.7891928695384919	typical plasmid	mobilizable	AMR
IMGPR_plasmid_7000000354_000009	19492	Metagenome	Host-associated;Mammals: Human;Digestive system;Oral cavity;Buccal mucosa	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	No	Linear	0.0276523702031602	0.0880361173814898	0.5284732197824749	intermediate replicon	non-mobilizable	non-AMR
IMGPR_plasmid_3300007995_000010	5149	Metagenome	Host-associated;Mammals: Human;Digestive system;Oral cavity;Buccal mucosa	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus oralis	Streptococcus	Yes	Direct terminal repeat	1.0	1.0	1.0	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300053491_056372	4991	Metagenome	Engineered;Modeled;Simulated communities (contig mixture)	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	Yes	Direct terminal repeat	1.0	1.0	1.0	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300006748_000015	5681	Metagenome	Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	No	Linear	1.0	1.0	1.0	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300007220_000023	5639	Metagenome	Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	Yes	Direct terminal repeat	1.0	1.0	1.0	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300008688_000011	24907	Metagenome	Host-associated;Mammals: Human;Digestive system;Oral cavity;Supragingival plaque	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	No	Linear	0.0014095295827686	0.000471296669646	0.1018492899212102	intermediate replicon	mobilizable	AMR
IMGPR_plasmid_3300035422_000009	4776	Metagenome	Host-associated;Mammals;Digestive system;Large intestine;Fecal	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	No	Linear	1.0	1.0	1.0	typical plasmid	mobilizable	non-AMR
IMGPR_plasmid_3300029184_000047	5417	Metagenome	Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus agalactiae	Streptococcus	No	Linear	0.2361776487534745	0.233348457938384	0.2097688227102933	intermediate replicon	non-mobilizable	non-AMR
IMGPR_plasmid_3300053491_056447	4523	Metagenome	Engineered;Modeled;Simulated communities (contig mixture)	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	Yes	Direct terminal repeat	1.0	1.0	1.0	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300007167_000009	5902	Metagenome	Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	No	Linear	0.0	0.0	0.0	intermediate replicon	non-mobilizable	non-AMR
IMGPR_plasmid_3300053491_056520	5496	Metagenome	Engineered;Modeled;Simulated communities (contig mixture)	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	Yes	Direct terminal repeat	0.9809255215914604	1.0	1.0	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300053491_056521	5485	Metagenome	Engineered;Modeled;Simulated communities (contig mixture)	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	Yes	Direct terminal repeat	1.0	1.0	1.0	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300053491_056522	5496	Metagenome	Engineered;Modeled;Simulated communities (contig mixture)	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	Yes	Direct terminal repeat	0.9809255215914604	1.0	1.0	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300053491_056523	5496	Metagenome	Engineered;Modeled;Simulated communities (contig mixture)	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	Yes	Direct terminal repeat	0.9809255215914604	1.0	1.0	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300013749_000009	38769	Metagenome	Host-associated;Mammals: Human;Digestive system;Oral cavity;Subgingival plaque	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	No	Linear	0.0372527019010033	0.0359307694291831	0.0926513451468957	intermediate replicon	non-mobilizable	non-AMR
IMGPR_plasmid_3300006748_000016	35277	Metagenome	Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	No	Linear	0.0	0.0	0.5800946792527709	intermediate replicon	non-mobilizable	non-AMR
IMGPR_plasmid_3300007339_000010	35117	Metagenome	Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	No	Linear	0.0	0.0	0.7735284904746988	intermediate replicon	non-mobilizable	non-AMR
IMGPR_plasmid_7000000132_000006	23356	Metagenome	Host-associated;Mammals: Human;Digestive system;Oral cavity;Supragingival plaque	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	No	Linear	0.0795512930296283	0.1808528857681109	1.0	intermediate replicon	non-mobilizable	non-AMR
IMGPR_plasmid_3300011976_000012	30108	Metagenome	Host-associated;Mammals: Human;Digestive system;Oral cavity;Subgingival plaque	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus intermedius	Streptococcus	No	Linear	0.0494220805101634	0.156935033878039	0.2646140560648333	intermediate replicon	non-mobilizable	non-AMR
IMGPR_plasmid_3300053491_056568	26261	Metagenome	Engineered;Modeled;Simulated communities (contig mixture)	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	Yes	Direct terminal repeat	0.9201858268915882	0.9201858268915882	0.9201858268915882	typical plasmid	non-mobilizable	AMR
IMGPR_plasmid_3300008700_000010	25783	Metagenome	Host-associated;Mammals: Human;Digestive system;Oral cavity;Supragingival plaque	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	Yes	Direct terminal repeat	0.0523600822247217	0.0523600822247217	0.0769111430012023	intermediate replicon	non-mobilizable	non-AMR
IMGPR_plasmid_3300008274_000010	17333	Metagenome	Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	No	Linear	0.2773453729540458	0.2852447886073558	0.3455301528725014	intermediate replicon	non-mobilizable	non-AMR
IMGPR_plasmid_3300008748_000013	5643	Metagenome	Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	No	Linear	1.0	1.0	1.0	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300008061_000007	12942	Metagenome	Host-associated;Mammals: Human;Digestive system;Oral cavity;Buccal mucosa	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	No	Linear	0.010508422191315	0.010508422191315	0.010508422191315	intermediate replicon	non-mobilizable	non-AMR
IMGPR_plasmid_3300053491_056608	4778	Metagenome	Engineered;Modeled;Simulated communities (contig mixture)	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	Yes	Direct terminal repeat	1.0	1.0	1.0	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300053491_056611	3644	Metagenome	Engineered;Modeled;Simulated communities (contig mixture)	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	Yes	Direct terminal repeat	1.0	1.0	1.0	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300053491_056655	3718	Metagenome	Engineered;Modeled;Simulated communities (contig mixture)	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	Yes	Direct terminal repeat	1.0	1.0	1.0	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300053491_056656	4402	Metagenome	Engineered;Modeled;Simulated communities (contig mixture)	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	Yes	Direct terminal repeat	1.0	1.0	1.0	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300033177_000009	3302	Metagenome	Engineered;Bioreactor;Anaerobic	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	Yes	Direct terminal repeat	0.9036868643167856	0.9036868643167856	1.0	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300053491_056701	3234	Metagenome	Engineered;Modeled;Simulated communities (contig mixture)	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	Yes	Direct terminal repeat	0.9016617272646956	0.9016617272646956	1.0	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300033169_000008	3302	Metagenome	Engineered;Bioreactor;Anaerobic	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	Yes	Direct terminal repeat	0.9046963535152512	0.9046963535152512	1.0	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300053491_056726	3081	Metagenome	Engineered;Modeled;Simulated communities (contig mixture)	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	Yes	Direct terminal repeat	1.0	1.0	1.0	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_3300008471_000009	39917	Metagenome	Host-associated;Mammals: Human;Digestive system;Oral cavity;Buccal mucosa	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	No	Linear	0.0077160107222486	0.1084750858030413	0.3085402209584889	intermediate replicon	non-mobilizable	non-AMR
IMGPR_plasmid_7000000224_000007	39629	Metagenome	Host-associated;Mammals: Human;Digestive system;Oral cavity;Tongue dorsum, tongue dorsum	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	No	Linear	0.941091120139292	1.0	1.0	typical plasmid	non-mobilizable	non-AMR
IMGPR_plasmid_7000000301_000007	29109	Metagenome	Host-associated;Mammals: Human;Digestive system;Oral cavity;Supragingival plaque	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	No	Linear	0.008382287265107	0.008382287265107	0.218935724346422	intermediate replicon	non-mobilizable	non-AMR
IMGPR_plasmid_3300008334_000010	23383	Metagenome	Host-associated;Mammals: Human;Digestive system;Oral cavity;Supragingival plaque	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	No	Linear	0.0	0.0	0.0	intermediate replicon	non-mobilizable	non-AMR
IMGPR_plasmid_3300019371_000043	25192	Metagenome	Host-associated;Mammals;Digestive system;Large intestine;Fecal	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	Streptococcus	No	Linear	0.1291380043332628	0.2050720416438365	0.860431883137504	intermediate replicon	non-mobilizable	non-AMR
